sector_name,lat,long,address,zone,sector_type,population,housing,income,housing_size,amount_waste,amount_waste_kg,waste_rate,edit_date
ทต.จอมพลเจ้าพระยา,13.05778679,101.1977275,ตำบลตาสิทธิ์ อำเภอปลวกแดง ระยอง 21140,ภาคตะวันออก,เทศบาลตำบล (ทต.),695.00,502.00,102000.00,1.38,1.42,1420.00,2.04,01-06-22
ทต.เชิงเนิน,12.69940825,101.2925881,ถนน เชิงเนิน ตำบลเชิงเนิน เมือง ระยอง 21000,ภาคตะวันออก,เทศบาลตำบล (ทต.),23683.00,10000.00,NaN,2.37,40.00,40000.00,1.69,01-06-22
ทต.น้ำคอก,12.70897824,101.271789,222 หมู่ 4 ตำบล น้ำคอก อำเภอเมืองระยอง ระยอง 21000,ภาคตะวันออก,เทศบาลตำบล (ทต.),6074.00,5825.00,150000.00,1.04,8.50,8500.00,1.40,01-06-22
ทต.สำนักท้อน,12.7565892,101.0159325,ตำบล สำนักท้อน อำเภอบ้านฉาง ระยอง 21130,ภาคตะวันออก,เทศบาลตำบล (ทต.),11222.00,5957.00,117757.27,1.88,10.44,10440.00,0.93,01-06-22
ทต.ทับมา,12.70606374,101.2409002,"เลข ที่ 20/3 หมู่ ที่ 4 อำเภอ เมือง, ตำบลทับมา อำเภอเมืองระยอง ระยอง 21000",ภาคตะวันออก,เทศบาลตำบล (ทต.),24924.00,16869.00,168498.68,1.48,11.50,11504.02,0.46,01-06-22
ทต.กองดิน,12.78315168,101.7970126,ตำบลกองดิน อำเภอแกลง จังหวัดระยอง,ภาคตะวันออก,เทศบาลตำบล (ทต.),4922.00,1831.00,NaN,2.69,5.00,5000.00,1.02,01-06-22
อบต.สำนักท้อน,12.76927046,101.0192758,ตำบล สำนักท้อน อำเภอบ้านฉาง ระยอง 21130,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),10583.00,4192.00,75000.00,2.52,5.63,5625.00,0.53,01-06-22
อบต.ปลวกแดง,12.96962034,101.20359,99 หมู่ 6 ตำบล ปลวกแดง อำเภอปลวกแดง ระยอง 21140,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),17438.00,24011.00,NaN,0.73,68.00,68000.00,3.90,01-06-22
ทต.บ้านฉาง,12.67669681,101.0645959,2/31 พยูน-พลา พยูน ตำบลบ้านฉาง อำเภอบ้านฉาง ระยอง 21130,ภาคตะวันออก,เทศบาลตำบล (ทต.),13000.00,8600.00,NaN,1.51,16.00,16000.00,1.23,01-06-22
อบต.ตาขัน,12.73329957,101.3193253,28 ตำบล ตาขัน อำเภอบ้านค่าย ระยอง 21120,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),9026.00,4522.00,60000.00,2.00,8.00,8000.00,0.89,01-06-22
ทต.บ้านค่าย,12.78133512,101.2925016,82/3 หมู่3 ตำบล หนองละลอก อำเภอบ้านค่าย ระยอง 21120,ภาคตะวันออก,เทศบาลตำบล (ทต.),3375.00,1955.00,NaN,1.73,5.00,5000.00,1.48,01-06-22
อบต.ชุมแสง,12.93882571,101.527778,400 ถนน เขาหินแท่น-วังจันทร์ ตำบล ชุมแสง อำเภอวังจันทร์ ระยอง 21210,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),6160.00,3210.00,NaN,1.92,6.00,6000.00,0.97,01-06-22
อบต.ตะพง,12.6458797,101.3508794,47 ถ. สุขุมวิท ตำบล ตะพง อำเภอเมืองระยอง ระยอง 21000,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),25000.00,4500.00,150000.00,5.56,20.00,20000.00,0.80,01-06-22
อบต.นิคมพัฒนา,12.84914769,101.1708737,ตำบล นิคมพัฒนา อำเภอนิคมพัฒนา ระยอง 21180,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),11848.00,9758.00,NaN,1.21,17.50,17500.00,1.48,01-06-22
ทต.สุนทรภู่,12.65835056,101.5922217,ตำบล กร่ำ อำเภอแกลง ระยอง 21190,ภาคตะวันออก,เทศบาลตำบล (ทต.),15008.00,3941.00,108000.00,3.81,13.57,13570.00,0.90,01-06-22
อบต.กะเฉด,12.72000048,101.4896787,5/4 ตำบล กะเฉด อำเภอเมืองระยอง ระยอง 21100,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),5537.00,2800.00,35000.00,1.98,NaN,NaN,NaN,01-06-22
ทต.ทุ่งควายกิน,12.777238,101.7182387,ตำบลทุ่งควายกิน อำเภอแกลง ระยอง 21110,ภาคตะวันออก,เทศบาลตำบล (ทต.),6614.00,3965.00,NaN,1.67,NaN,NaN,NaN,01-06-22
ทต.ชุมแสง,12.92710178,101.5264981,ตำบล ชุมแสง อำเภอวังจันทร์ ระยอง 21210,ภาคตะวันออก,เทศบาลตำบล (ทต.),3666.00,2300.00,10000.00,1.59,4.50,4500.00,1.23,01-06-22
อบต.ชากโดน,12.67823956,101.600967,"เลขที่ 100 หมู่ 8, ตำบลชากโดน อำเภอแกลง จังหวัดระยอง, 21110",ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),4920.00,2211.00,45000.00,2.23,3.00,3000.00,0.61,01-06-22
อบต.กระแสบน,12.84654986,101.620851,ตำบล กระแสบน อำเภอแกลง ระยอง 21110,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),8436.00,4442.00,NaN,1.90,10.00,10000.00,1.19,01-06-22
ทต.มะขามคู่,12.84251862,101.1152967,"เลขที่ 456, ถ.ทางหลวงหมายเลข 36, ต.มะขามคู่ อ.นิคมพัฒนา จ.ระยอง, 21180",ภาคตะวันออก,เทศบาลตำบล (ทต.),13753.00,11871.00,20000.00,1.16,25.00,25000.00,1.82,01-06-22
อบต.เขาชะเมา,12.98619746,101.6727003,ตำบล ห้วยทับมอญ อำเภอ เขาชะเมา ระยอง 21110,ภาคตะวันออก,องค์การบริหารส่วนตำบล (อบต.),7800.00,3960.00,120000.00,1.97,3.00,3000.00,0.38,01-06-22
ทต.ชากบก,12.78806899,101.3416635,ตำบล ชากบก อำเภอบ้านค่าย ระยอง 21120,ภาคตะวันออก,เทศบาลตำบล (ทต.),8807.00,3642.00,120000.00,2.42,4.24,4240.00,0.48,01-06-22
อบต.ภูเหล็ก,16.11062297,102.8362869,ตำบล ภูเหล็ก อำเภอบ้านไผ่ ขอนแก่น 40110,ภาคตะวันออกเฉียงเหนือ,องค์การบริหารส่วนตำบล (อบต.),6259.00,1906.00, NaN,3.28,0.91,910.00,0.15,01-06-22
ทม.บ้านไผ่,16.07297969,102.7361673,"905 หมู่ 3, ถนนเจนจบทิศ, ตำบลในเมือง อำเภอบ้านไผ่ จังหวัดขอนแก่น, 40110 40110",ภาคตะวันออกเฉียงเหนือ,เทศบาลเมือง (ทม.),27447.00,10133.00, NaN,2.71,23.74,23740.00,0.86,01-06-22
ทม.มหาสารคาม,16.17722699,103.3009886,27 ถ.ผังเมืองบัญชา ตำบล ตลาด อ.เมือง มหาสารคาม 44000,ภาคตะวันออกเฉียงเหนือ,เทศบาลเมือง (ทม.),50127.00,21420.00,143175.84,2.34,45,45000.00,0.90,01-06-22
ทม.ศรีสะเกษ,15.1071491,104.3291109,987/39 ถนน ขุขันธ์ ตำบล เมืองใต้ อำเภอเมืองศรีสะเกษ ศรีสะเกษ 33000,ภาคตะวันออกเฉียงเหนือ,เทศบาลเมือง (ทม.),41603.00,18379.00,30000.00,2.26,46.29,46290.00,1.11,01-06-22
ทม.ศิลา,16.47451159,102.8487881,ตำบล ศิลา อำเภอเมืองขอนแก่น ขอนแก่น 40000,ภาคตะวันออกเฉียงเหนือ,เทศบาลเมือง (ทม.),52272.00,26935.00, NaN,1.94,55.00,55000.00,1.05,01-06-22
ทต.เชียงเพ็ง,17.47762694,102.6672112,ตำบล เชียงเพ็ง อำเภอ กุดจับ อุดรธานี 41250,ภาคตะวันออกเฉียงเหนือ,เทศบาลตำบล (ทต.),4470.00,1140.00,75000.00,3.92,1,1000.00,0.22,01-06-22
ทต.เมืองเก่า,16.40204603,102.7880432,63 หมู่ที่ 8 ตำบล เมืองเก่า อำเภอเมืองขอนแก่น ขอนแก่น 40000,ภาคตะวันออกเฉียงเหนือ,เทศบาลตำบล (ทต.),30928.00,11007.00,90000.00,2.81,33.00,33000.00,1.07,01-06-22
ทต.เมืองเพีย,17.41640661,102.6098311,ตำบล เมืองเพีย อำเภอ กุดจับ อุดรธานี 41250,ภาคตะวันออกเฉียงเหนือ,เทศบาลตำบล (ทต.),5632.00,2990.00,70000.00,1.88,1,1000.00,0.18,01-06-22
ทต.แสงสว่าง,17.1280698,102.8166591,ตำบล แสงสว่าง อำเภอ หนองแสง อุดรธานี 41340,ภาคตะวันออกเฉียงเหนือ,เทศบาลตำบล (ทต.),4012.00,395.00,50000.00,10.16,1.3,1300.00,0.32,01-06-22
ทต.โคกจาน,14.97581792,104.0958992,"หมู่ 2, อาคารสำนักงานเทศบาลตำบลโคกจาน, ตำบลโคกจาน อำเภออุทุมพรพิสัย จังหวัดศรีสะเกษ, 33120",ภาคตะวันออกเฉียงเหนือ,เทศบาลตำบล (ทต.),5365.00,1181.00,40000.00,4.54,2.68,2680.00,0.50,01-06-22
ทต.กันทรอม,14.58061105,104.3347325,ตำบล กันทรอม อำเภอ ขุนหาญ ศรีสะเกษ 33150,ภาคตะวันออกเฉียงเหนือ,เทศบาลตำบล (ทต.),9004.00,2236.00,35000.00,4.03, NaN,NaN,NaN,01-06-22
ทต.กุดจับ,17.42627537,102.5647066,ตำบล เมืองเพีย อำเภอ กุดจับ อุดรธานี 41250,ภาคตะวันออกเฉียงเหนือ,เทศบาลตำบล (ทต.),10261.00,3836.00,75000.00,2.67,3,3000.00,0.29,01-06-22
